codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
83600,PRMYA,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2008.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,DEPUTADO LUIS EDUARDO MAGALHAES,ESTACIONAMENTO,REGULAR,LEVE,0.0,83600,83600,83600,83600,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,24/02/2024,13:10:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83599,PPPTO,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,22500.0,22500.0,73.0,2008.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ALUIZIO ALVES,DIX-SEPT ROSADO,DECOLAGEM,REGULAR,NENHUM,0.0,83599,83599,83599,83599,INCIDENTE,-5.768888888888,-35.36638888888,SAO GONCALO DO AMARANTE,RN,BRASIL,SBSG,25/02/2024,13:55:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83598,PRYJD,***,AVIAO,AIRBUS,A321-251NX,A21N,JATO,BIMOTOR,93500.0,93500.0,170.0,2021.0,BRASIL,BRASIL,AVIAO,***,VIRACOPOS,VAL DE CANS / JULIO CEZAR RIBEIRO,POUSO,REGULAR,NENHUM,0.0,83598,83598,83598,83598,INCIDENTE,-1.384722222222,-48.47888888888,BELEM,PA,BRASIL,SBBE,10/02/2024,14:34:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83597,PRYSE,***,AVIAO,AIRBUS S.A.S.,A320-251N,A20N,JATO,BIMOTOR,77000.0,77000.0,183.0,2019.0,BRASIL,BRASIL,AVIAO,***,MARECHAL CUNHA MACHADO,SENADOR PETRONIO PORTELLA,POUSO,REGULAR,NENHUM,0.0,83597,83597,83597,83597,INCIDENTE,-5.060555555555,-42.82444444444,TERESINA,PI,BRASIL,SBTE,11/02/2024,06:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83596,PSGPJ,***,AVIAO,BOEING,737-8 MAX,B38M,,BIMOTOR,82644.0,82644.0,0.0,2022.0,BRASIL,BRASIL,AVIAO,***,EDUARDO GOMES,ANTONIO CARLOS JOBIM / GALEAO,POUSO,REGULAR,LEVE,0.0,83596,83596,83596,83596,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,24/02/2024,09:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83595,PRYSH,***,AVIAO,AIRBUS,A320-251N,A20N,JATO,BIMOTOR,77000.0,77000.0,0.0,2021.0,BRASIL,BRASIL,AVIAO,***,VIRACOPOS,SENADOR PETRONIO PORTELLA,POUSO,REGULAR,NENHUM,0.0,83595,83595,83595,83595,INCIDENTE,-5.060555555555,-42.82444444444,TERESINA,PI,BRASIL,SBTE,24/02/2024,05:33:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83594,PRAUP,***,AVIAO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290.0,52290.0,125.0,0.0,BRASIL,BRASIL,AVIAO,***,AFONSO PENA,VIRACOPOS,POUSO,REGULAR,NENHUM,0.0,83594,83594,83594,83594,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,23/02/2024,21:52:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83593,DAIGU,***,AVIAO,AIRBUS,A340-541,***,***,SEM TRACAO,368000.0,368000.0,0.0,0.0,ALEMANHA,ALEMANHA,AVIAO,***,EXTERIOR,ANTONIO CARLOS JOBIM / GALEAO,POUSO,REGULAR,NENHUM,0.0,83593,83593,83593,83593,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,24/02/2024,09:22:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83592,PRSDQ,***,AVIAO,BOEING,737-3M8,B733,JATO,BIMOTOR,63276.0,63276.0,157.0,1989.0,BRASIL,BRASIL,AVIAO,***,TANCREDO NEVES,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,REGULAR,NENHUM,0.0,83592,83592,83592,83592,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,22/02/2024,19:59:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83590,PTXPO,***,AVIAO,AIRBUS,A321-211,A321,JATO,BIMOTOR,89000.0,89000.0,231.0,,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,SALGADO FILHO,POUSO,REGULAR,NENHUM,0.0,83590,83590,83590,83590,INCIDENTE,-29.99472222222,-51.17111111111,PORTO ALEGRE,RS,BRASIL,SBPA,24/02/2024,10:58:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83589,PRGXA,***,AVIAO,BOEING,737-8EH,B738,JATO,BIMOTOR,70533.0,70533.0,199.0,2013.0,BRASIL,BRASIL,AVIAO,***,CONGONHAS,SANTOS DUMONT,APROXIMACAO FINAL,REGULAR,NENHUM,0.0,83589,83589,83589,83589,INCIDENTE,-22.91,-43.1625,RIO DE JANEIRO,RJ,BRASIL,SBRJ,25/02/2024,14:35:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83588,PRYSG,***,AVIAO,AIRBUS S.A.S.,A320-251N,A20N,JATO,BIMOTOR,77000.0,77000.0,183.0,2020.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,GUARARAPES - GILBERTO FREYRE,DECOLAGEM,REGULAR,NENHUM,0.0,83588,83588,83588,83588,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,24/02/2024,17:57:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83587,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83587,83587,83587,83587,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,18/02/2024,09:43:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83586,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83586,83586,83586,83586,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,22/02/2024,17:39:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83585,PRMYO,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2011.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,SALGADO FILHO,DECOLAGEM,REGULAR,NENHUM,0.0,83585,83585,83585,83585,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,23/02/2024,23:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83584,PRMHW,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2008.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,SENADOR PETRONIO PORTELLA,APROXIMACAO FINAL,REGULAR,NENHUM,0.0,83584,83584,83584,83584,INCIDENTE,-5.060555555555,-42.82444444444,TERESINA,PI,BRASIL,SBTE,22/02/2024,02:27:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83583,PRYYE,***,AVIAO,AIRBUS,A320-251N,A20N,***,***,0.0,0.0,,2017.0,BRASIL,BRASIL,AVIAO,***,BAHIA - JORGE AMADO,VIRACOPOS,DECOLAGEM,REGULAR,NENHUM,0.0,83583,83583,83583,83583,INCIDENTE,-14.815,-39.03333333333,ILHEUS,BA,BRASIL,SBIL,10/02/2024,13:28:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83582,PTLQC,***,AVIAO,BEECH AIRCRAFT,F90,BE9T,TURBOELICE,BIMOTOR,4967.0,4967.0,7.0,1981.0,BRASIL,BRASIL,AVIAO,***,CAMPO DE MARTE - SP,ESTADUAL DARIO GUARITA,DECOLAGEM,NAO REGULAR,NENHUM,0.0,83582,83582,83582,83582,INCIDENTE,-23.50916666666,-46.6375,SAO PAULO,SP,BRASIL,SBMT,22/02/2024,11:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83581,PRCCR,***,AVIAO,RAYTHEON AIRCRAFT,G58,BE58,PISTAO,BIMOTOR,2495.0,2495.0,6.0,2005.0,BRASIL,BRASIL,AVIAO,***,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,CORONEL ALTINO MACHADO,DECOLAGEM,PRIVADA,NENHUM,0.0,83581,83581,83581,83581,INCIDENTE,-19.85194444444,-43.95055555555,BELO HORIZONTE,MG,BRASIL,SBBH,23/02/2024,15:17:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83580,PRXBF,***,AVIAO,AIRBUS S.A.S.,A320-271N,A20N,JATO,BIMOTOR,79000.0,79000.0,182.0,2019.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,SILVIO NAME JUNIOR,APROXIMACAO FINAL,REGULAR,NENHUM,0.0,83580,83580,83580,83580,INCIDENTE,-23.47638888888,-52.01777777777,MARINGA,PR,BRASIL,SBMG,22/02/2024,00:06:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83579,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83579,83579,83579,83579,INCIDENTE,-9.866388888888,-56.105,ALTA FLORESTA,MT,BRASIL,SBAT,21/02/2024,03:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83578,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83578,83578,83578,83578,INCIDENTE,-25.40333333333,-49.23361111111,CURITIBA,PR,BRASIL,SBBI,22/02/2024,19:21:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83577,PSCMP,***,AVIAO,ISRAEL AIRCRAFT,G150,G150,JATO,BIMOTOR,11839.0,11839.0,10.0,0.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,ZUMBI DOS PALMARES,POUSO,TAXI AEREO,NENHUM,0.0,83577,83577,83577,83577,INCIDENTE,-9.510833333333,-35.79166666666,MACEIO,AL,BRASIL,SBMO,22/02/2024,03:10:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83576,PRAUJ,***,AVIAO,EMBRAER,ERJ 190-200 LR,E190,JATO,BIMOTOR,50790.0,50790.0,125.0,0.0,BRASIL,BRASIL,AVIAO,***,LAURO CARNEIRO DE LOYOLA,VIRACOPOS,DECOLAGEM,REGULAR,NENHUM,0.0,83576,83576,83576,83576,INCIDENTE,-26.22305555555,-48.79777777777,JOINVILLE,SC,BRASIL,SBJV,21/02/2024,22:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83575,PRGXI,***,AVIAO,BOEING,737-8EH,B738,JATO,BIMOTOR,70533.0,70533.0,199.0,2013.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,BAHIA - JORGE AMADO,POUSO,REGULAR,NENHUM,0.0,83575,83575,83575,83575,INCIDENTE,-14.815,-39.03333333333,ILHEUS,BA,BRASIL,SBIL,20/02/2024,15:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83574,PRYSA,***,AVIAO,AIRBUS,A320-251N,A320,***,***,77000.0,77000.0,,2019.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,SALGADO FILHO,DECOLAGEM,REGULAR,NENHUM,0.0,83574,83574,83574,83574,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,22/02/2024,09:01:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83573,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83573,83573,83573,83573,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,24/02/2024,18:07:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83572,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83572,83572,83572,83572,INCIDENTE,-7.148333333333,-34.95027777777,JOAO PESSOA,PB,BRASIL,SBJP,23/02/2024,11:20:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83571,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83571,83571,83571,83571,INCIDENTE,-18.88361111111,-48.22527777777,UBERLANDIA,MG,BRASIL,SBUL,23/02/2024,12:48:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83570,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83570,83570,83570,83570,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,17/02/2024,18:09:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83569,PUCQT,***,ULTRALEVE,***,CONQUEST 180,ULAC,PISTAO,MONOMOTOR,650.0,650.0,2.0,2005.0,BRASIL,BRASIL,ULTRALEVE,***,XAVANTINA,PRIMAVERA DO LESTE,DECOLAGEM,EXPERIMENTAL,LEVE,0.0,83569,83569,83569,83569,INCIDENTE GRAVE,-14.675,-52.38472222222,NOVA XAVANTINA,MT,BRASIL,NIID,08/02/2024,10:00:00,SIM,FINALIZADA,***,NAO,,0,1,SIM
83567,CCBGE,***,AVIAO,BOEING,B789,***,***,SEM TRACAO,251000.0,251000.0,0.0,0.0,CHILE,CHILE,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,EXTERIOR,DECOLAGEM,REGULAR,NENHUM,0.0,83567,83567,83567,83567,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,22/02/2024,21:10:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83566,PRTYU,***,AVIAO,AIRBUS,A320-214,A320,***,SEM TRACAO,78000.0,78000.0,0.0,2015.0,BRASIL,BRASIL,AVIAO,***,LAURO KURTZ,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,REGULAR,NENHUM,0.0,83566,83566,83566,83566,INCIDENTE,-23.38555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,20/02/2024,21:20:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83565,PTURL,***,AVIAO,NEIVA,EMB-202,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,2004.0,BRASIL,BRASIL,AVIAO,***,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRICOLA,SUBSTANCIAL,0.0,83565,83565,83565,83565,ACIDENTE,-29.29555555555,-55.75472222222,MACAMBARA,RS,BRASIL,FAER,16/02/2024,20:00:00,SIM,ATIVA,A-029/CENIPA/2024,NAO,,0,1,NAO
83564,PTWXB,***,AVIAO,EMBRAER,EMB-202A,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,2013.0,BRASIL,BRASIL,AVIAO,***,RIBEIRAO II,RIBEIRAO II,MANOBRA,AGRICOLA,LEVE,0.0,83564,83564,83564,83564,INCIDENTE GRAVE,-17.28333333333,-54.29694444444,ITIQUIRA,MT,BRASIL,SD48,24/02/2024,09:47:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83563,PRBLZ,***,HELICOPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTAO,MONOMOTOR,1134.0,1134.0,4.0,2012.0,BRASIL,BRASIL,HELICOPTERO,***,FORA DE AERODROMO,Aero Helinorte,INDETERMINADA,TAXI AEREO,DESTRUIDA,3.0,83563,83563,83563,83563,ACIDENTE,-4.427777777777,-49.44666666666,GOIANESIA DO PARA,PA,BRASIL,FAER,19/02/2024,22:10:00,SIM,ATIVA,A-031/CENIPA/2024,NAO,,0,1,NAO
83562,PRENT,***,HELICOPTERO,HELIBRAS,AS 350 B3,AS50,TURBOEIXO,MONOMOTOR,2250.0,2250.0,6.0,2013.0,BRASIL,BRASIL,HELICOPTERO,***,HELICIDADE,NAO IDENTIFICADO,CRUZEIRO,***,SUBSTANCIAL,0.0,83562,83562,83562,83562,ACIDENTE,-23.48083333333,-46.88305555555,BARUERI,SP,BRASIL,FAER,20/02/2024,19:21:00,NAO,ATIVA,A-035/CENIPA/2024,NAO,,0,1,NAO
83561,PTGZP,***,AVIAO,NEIVA,EMB-201A,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,1984.0,BRASIL,BRASIL,AVIAO,***,FORA DE AERODROMO,FORA DE AERODROMO,APROXIMACAO FINAL,AGRICOLA,SUBSTANCIAL,0.0,83561,83561,83561,83561,ACIDENTE,-11.93444444444,-54.95083333333,SANTA CARMEM,MT,BRASIL,FAER,12/02/2024,21:20:00,SIM,ATIVA,A-024/CENIPA/2024,NAO,,0,1,NAO
83559,PTOMT,***,AVIAO,CESSNA AIRCRAFT,500,C500,JATO,BIMOTOR,5216.0,5216.0,9.0,1974.0,BRASIL,BRASIL,AVIAO,***,VAL DE CANS / JULIO CEZAR RIBEIRO,PORTO NACIONAL,OUTRA FASE,PRIVADA,NENHUM,0.0,83559,83559,83559,83559,INCIDENTE GRAVE,-10.29,-48.35777777777,PALMAS,TO,BRASIL,SBPJ,21/02/2024,16:08:00,SIM,ATIVA,IG-036/CENIPA/2024,NAO,,0,1,NAO
83558,PSGPJ,***,AVIAO,BOEING,737-8 MAX,B38M,,BIMOTOR,82644.0,82644.0,0.0,2022.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,DEPUTADO LUIS EDUARDO MAGALHAES,INSPECAO DE TRANSITO/INTERVOO,REGULAR,NENHUM,0.0,83558,83558,83558,83558,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,21/02/2024,13:08:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83557,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83557,83557,83557,83557,INCIDENTE,-9.3675,-40.56361111111,PETROLINA,PE,BRASIL,SBPL,21/02/2024,19:53:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83556,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83556,83556,83556,83556,INCIDENTE,-9.3675,-40.56361111111,PETROLINA,PE,BRASIL,SBPL,20/02/2024,11:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83555,PRGGQ,***,AVIAO,BOEING,737-8EH,B738,JATO,BIMOTOR,70533.0,70533.0,193.0,2009.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,REGULAR,NENHUM,0.0,83555,83555,83555,83555,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,21/02/2024,09:11:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83554,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83554,83554,83554,83554,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,SBSV,19/02/2024,09:48:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83553,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83553,83553,83553,83553,INCIDENTE,-2.424722222222,-54.78583333333,SANTAREM,PA,BRASIL,SBSN,20/02/2024,07:47:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83552,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83552,83552,83552,83552,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,20/02/2024,08:01:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83550,PRMHP,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2007.0,BRASIL,BRASIL,AVIAO,***,REGIONAL SUL,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,REGULAR,NENHUM,0.0,83550,83550,83550,83550,INCIDENTE,-28.67527777777,-49.05944444444,JAGUARUNA,SC,BRASIL,SBJA,21/02/2024,22:55:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83549,PRSDT,***,AVIAO,BOEING,737-4B6,B734,JATO,BIMOTOR,65990.0,65990.0,,1994.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,REGULAR,NENHUM,0.0,83549,83549,83549,83549,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,21/02/2024,07:46:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83548,PRXBP,***,AVIAO,AIRBUS S.A.S.,A320-271N,A20N,JATO,BIMOTOR,79000.0,79000.0,189.0,0.0,BRASIL,BRASIL,AVIAO,***,CAMPO GRANDE,CONGONHAS,POUSO,REGULAR,NENHUM,0.0,83548,83548,83548,83548,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,21/02/2024,15:33:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83547,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83547,83547,83547,83547,INCIDENTE,-21.51305555555,-43.17305555555,GOIANA,MG,BRASIL,SBZM,01/02/2024,12:07:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83546,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83546,83546,83546,83546,INCIDENTE,-2.424722222222,-54.78583333333,SANTAREM,PA,BRASIL,SBSN,20/02/2024,12:50:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83545,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83545,83545,83545,83545,INCIDENTE,-9.510833333333,-35.79166666666,MACEIO,AL,BRASIL,SBMO,18/02/2024,09:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83544,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83544,83544,83544,83544,INCIDENTE,-7.219166666666,-39.26944444444,JUAZEIRO DO NORTE,CE,BRASIL,SBJU,16/02/2024,15:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83543,PRXBP,***,AVIAO,AIRBUS S.A.S.,A320-271N,A20N,JATO,BIMOTOR,79000.0,79000.0,189.0,0.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,ATLAS BRASIL CANTANHEDE,TAXI,REGULAR,LEVE,0.0,83543,83543,83543,83543,INCIDENTE,2.8413888888889,-60.69222222222,BOA VISTA,RR,BRASIL,SBBV,19/02/2024,03:20:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83542,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83542,83542,83542,83542,INCIDENTE,-2.424722222222,-54.78583333333,SANTAREM,PA,BRASIL,SBSN,20/02/2024,07:47:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83541,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83541,83541,83541,83541,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,SBSV,19/02/2024,06:56:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83540,BRXXX2,***,***,DESCONHECIDO,***,***,***,***,0.0,0.0,,,BRASIL,BRASIL,***,***,NAO IDENTIFICADO,NAO IDENTIFICADO,REVISAO DE PISTA,***,NENHUM,0.0,83540,83540,83540,83540,INCIDENTE,-5.060555555555,-42.82444444444,TERESINA,PI,BRASIL,SBTE,18/02/2024,13:56:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
83539,PTTMB,***,AVIAO,AIRBUS,A319-132,A319,JATO,BIMOTOR,75500.0,75500.0,154.0,2010.0,BRASIL,BRASIL,AVIAO,***,CONGONHAS,PINTO MARTINS,CRUZEIRO,REGULAR,NENHUM,0.0,83539,83539,83539,83539,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,14/02/2024,13:10:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
